_class,Username,page,timestamp,videoId,round,component,componentValue,userId
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206659203,sDJ-oUbzcRE,6,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206659203,sDJ-oUbzcRE,6,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206661524,sDJ-oUbzcRE,6,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206661524,sDJ-oUbzcRE,6,'...' button: Dislike reasons,"[""Too much similar content""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206661524,sDJ-oUbzcRE,6,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206661524,sDJ-oUbzcRE,6,'...' button: Dislike reasons,"[""Too much similar content""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206661525,sDJ-oUbzcRE,6,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206667851,7CVIXS2T1ZE,6,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206668519,7CVIXS2T1ZE,6,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206670784,7CVIXS2T1ZE,6,'...' button: Dislike reasons,"[""Too much similar content""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206670784,7CVIXS2T1ZE,6,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206670784,7CVIXS2T1ZE,6,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206683086,qD3g4EuGcAQ,6,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206683797,qD3g4EuGcAQ,6,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206687322,qD3g4EuGcAQ,6,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206687322,qD3g4EuGcAQ,6,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206687322,qD3g4EuGcAQ,6,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206692700,tA22O-UJ4dc,6,Tour,Finish,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206692700,tA22O-UJ4dc,6,Tour,Finish,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206708676,qW4JxD3pNGM,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206708676,qW4JxD3pNGM,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206714011,9Ewa8EUkUXU,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206714011,9Ewa8EUkUXU,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206742907,kutiwoWub5E,7,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206742907,kutiwoWub5E,7,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206745542,kutiwoWub5E,7,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206745542,kutiwoWub5E,7,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206745543,kutiwoWub5E,7,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206754101,OI-dtcQ_Zf0,7,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206754101,OI-dtcQ_Zf0,7,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206759718,lQsO_9B1Vhc,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206759718,lQsO_9B1Vhc,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206760428,lQsO_9B1Vhc,7,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206760428,lQsO_9B1Vhc,7,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206763308,lQsO_9B1Vhc,7,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206763308,lQsO_9B1Vhc,7,'...' button: Dislike reasons,"[""Dislike the creator""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206763308,lQsO_9B1Vhc,7,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206763308,lQsO_9B1Vhc,7,'...' button: Dislike reasons,"[""Dislike the creator""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206763309,lQsO_9B1Vhc,7,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206776581,oTvCok0hsoU,7,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206780475,f56QSTIpzZQ,8,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206791836,rbAUjVbzjWs,8,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206874397,TMYHme3n1tc,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206879355,cwFiw76AQgk,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206889404,9Y3txB7uTVc,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206889404,9Y3txB7uTVc,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206889404,9Y3txB7uTVc,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206931670,-RKN8fh0AD4,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206931670,-RKN8fh0AD4,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206931670,-RKN8fh0AD4,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206946952,8L6eZ-WUF70,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206946952,8L6eZ-WUF70,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206946952,8L6eZ-WUF70,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206947401,8L6eZ-WUF70,9,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206947401,8L6eZ-WUF70,9,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206947401,8L6eZ-WUF70,9,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949773,8L6eZ-WUF70,9,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949773,8L6eZ-WUF70,9,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949773,8L6eZ-WUF70,9,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949773,8L6eZ-WUF70,9,'...' button: Five-star rating,1,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949773,8L6eZ-WUF70,9,'...' button: Dislike reasons,"[""Not interested in topics""]",elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714206949774,8L6eZ-WUF70,9,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714206960428,,9,Personalisation slider: Slider,0,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714206960428,,9,Personalisation slider: Slider,0,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714206966991,,9,Model1: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714206966991,,9,Model1: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207004700,yZv8eUWIF-8,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207004700,yZv8eUWIF-8,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207005382,yZv8eUWIF-8,9,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207005382,yZv8eUWIF-8,9,'...' button,Open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207006557,yZv8eUWIF-8,9,'...' button: Five-star rating,5,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207006557,yZv8eUWIF-8,9,'...' button: Five-star rating,5,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207006558,yZv8eUWIF-8,9,'...' button,Submit,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207007636,yZv8eUWIF-8,9,Video: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207010035,yZv8eUWIF-8,9,Info Button: Explaination,open,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207011579,yZv8eUWIF-8,9,Info Button: Explaination,close,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207032164,b4cXvx0dG7E,9,Video: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207036369,b4cXvx0dG7E,9,'See more' button,117,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207038740,b4cXvx0dG7E,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207042388,KHrfydOZBFk,9,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207077252,k3gBnZPYMGI,9,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207077924,k3gBnZPYMGI,9,Video: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207080668,k3gBnZPYMGI,9,'See more' button,24,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207082812,k3gBnZPYMGI,9,'See more' button,298,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207127799,UOkBC7gQwVY,10,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207132782,7KOTHKFMTho,10,Video: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207135276,7KOTHKFMTho,10,'See more' button,289,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207139524,7KOTHKFMTho,10,'See more' button,195,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207141862,7KOTHKFMTho,10,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207174564,7_N1cVVZDXQ,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207182182,,10,Topic Preferences: Sliders,Travel Guides,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207183221,,10,Topic Preferences: Sliders,Artistic Expression,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207184221,,10,Topic Preferences: Sliders,Marvel Superheroes,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207185496,,10,Topic Preferences: Sliders,Music Beats,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207186698,,10,Topic Preferences: Sliders,Joe Rogan Podcast,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207187680,,10,Topic Preferences: Sliders,DIY Tutorials,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207189711,,10,Topic Preferences: Sliders,Sofas and Furniture,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207190766,,10,Topic Preferences: Sliders,GTA Gaming,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Profile,1714207191821,,10,Topic Preferences: Sliders,Funny Fail Compilation,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207218364,kI9ahqqOrVM,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207233365,cu6hSgIFWTI,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207236756,RG8oWKpQHd4,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207239540,h8Uu9oSheP4,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207245604,DQRU-WrxKTI,10,Like button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207246484,DQRU-WrxKTI,10,Video: Info button,,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207251462,DQRU-WrxKTI,10,'See more' button,285,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207253717,DQRU-WrxKTI,10,'See more' button,112,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207257509,DQRU-WrxKTI,10,'See more' button,297,elmeguelo
de.tum.rs.dao.Interaction,elmeguelo,Video,1714207276868,7vFbTEcoK3k,10,Dislike button,,elmeguelo
de.tum.rs.dao.Interaction,ff,Video,1714160160798,7vFbTEcoK3k,5,Tour,Finish,ff
de.tum.rs.dao.Interaction,ff,Video,1714160697109,cyj4h3a5AzY,5,Tour,Finish,ff
de.tum.rs.dao.Interaction,ff,Video,1714160755943,-uxIqdaobX8,6,Tour,Finish,ff
de.tum.rs.dao.Interaction,ff,Video,1714160783513,WLCxzvKJniQ,6,Tour,Finish,ff
de.tum.rs.dao.Interaction,garrocha,Video,1714657760282,vKALdKLj1_A,5,Tour,Finish,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657761977,vKALdKLj1_A,5,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657769242,vKALdKLj1_A,5,'See more' button,238,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657771482,vKALdKLj1_A,5,Info Button: Explaination,open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657794070,R6APnc0YXIo,5,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657798735,gHPjDG3oF0c,5,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657803136,gHPjDG3oF0c,5,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657810037,jxpbaHFVC_I,5,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657812252,jxpbaHFVC_I,5,Info Button: Explaination,open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657816011,jxpbaHFVC_I,5,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657821769,J6GROKziu7k,5,Tour,Finish,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657826331,J6GROKziu7k,6,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657832264,eNXiQogUwgo,6,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657836350,30FeBfLOBIU,6,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657860640,WssQVej-xR8,6,Tour,Finish,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657863381,WssQVej-xR8,6,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657863381,WssQVej-xR8,6,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657870723,WssQVej-xR8,6,'...' button: Dislike reasons,"[""Not interested in topics"",""Dislike the creator""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657870723,WssQVej-xR8,6,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657870723,WssQVej-xR8,6,'...' button: Dislike reasons,"[""Not interested in topics"",""Dislike the creator""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657870723,WssQVej-xR8,6,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657875764,XkiVadJVonI,6,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657875764,XkiVadJVonI,6,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657879615,XkiVadJVonI,6,'...' button: Dislike reasons,"[""Dislike the creator"",""Not interested in topics""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657879615,XkiVadJVonI,6,'...' button: Dislike reasons,"[""Dislike the creator"",""Not interested in topics""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657879618,XkiVadJVonI,6,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657894877,JS156O6AdiA,6,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657897694,JS156O6AdiA,6,'...' button: Dislike reasons,"[""Dislike the creator""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657897695,JS156O6AdiA,6,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657906245,ByvkpY_YFsI,6,Tour,Finish,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657924554,,7,Topic Preferences: Sliders,Horse Racing,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657927833,,7,Topic Preferences: Sliders,Horse Racing,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657929666,,7,Topic Preferences: Sliders,Horse Racing,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657933184,,7,Topic Preferences: Sliders,Gaming,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657934816,,7,Topic Preferences: Sliders,Healthy Recipe,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657936420,,7,Topic Preferences: Sliders,Healthy Recipe,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657938164,,7,Topic Preferences: Sliders,Luxury Resort,garrocha
de.tum.rs.dao.Interaction,garrocha,Profile,1714657947848,,7,Model1: Input Number,7,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657965460,RYPQN8pw3YM,7,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657972292,9ZwpKWvTOI8,7,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657991595,r64iIAENdaQ,7,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714657997242,r64iIAENdaQ,7,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658002360,r64iIAENdaQ,7,'...' button: Five-star rating,1,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658002360,r64iIAENdaQ,7,'...' button: Dislike reasons,"[""Not interested in topics""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658002361,r64iIAENdaQ,7,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658043058,yxRfU-N1D08,7,Like button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658044141,yxRfU-N1D08,7,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658049886,yxRfU-N1D08,7,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658051346,yxRfU-N1D08,7,Info Button: Explaination,open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658070973,lLdNUmaT8bg,8,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658071905,lLdNUmaT8bg,8,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658075148,lLdNUmaT8bg,8,'...' button: Five-star rating,1,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658075148,lLdNUmaT8bg,8,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658075148,lLdNUmaT8bg,8,'...' button: Dislike reasons,"[""Not interested in topics"",""Dislike the creator""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658076742,lLdNUmaT8bg,8,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658081878,lLdNUmaT8bg,8,'See less' button,221,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658085152,lLdNUmaT8bg,8,'See less' button,246,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658192124,I3EjQ22mxHA,8,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658352595,Z7lscV1aaEY,10,Dislike button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658354526,Z7lscV1aaEY,10,Video: Info button,,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658358892,Z7lscV1aaEY,10,'See less' button,246,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658363832,Z7lscV1aaEY,10,'...' button,Open,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658368863,Z7lscV1aaEY,10,'...' button: Dislike reasons,"[""Dislike the creator"",""Not interested in topics""]",garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658368863,Z7lscV1aaEY,10,'...' button: Five-star rating,1,garrocha
de.tum.rs.dao.Interaction,garrocha,Video,1714658368863,Z7lscV1aaEY,10,'...' button,Submit,garrocha
de.tum.rs.dao.Interaction,ji,Video,1714912282831,F22EEGTxGI0,3,Video: Info button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714912288891,F22EEGTxGI0,3,Info Button: Explaination,open,ji
de.tum.rs.dao.Interaction,ji,Video,1714912357333,Fm8yUI0_U-o,3,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714912359404,Fm8yUI0_U-o,3,'...' button,Cancel,ji
de.tum.rs.dao.Interaction,ji,Video,1714912800737,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912810202,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912814927,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912848609,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912853543,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912866381,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912905069,dw8E4Tgw0no,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912917294,XeuFzS6ZWHY,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912922394,XeuFzS6ZWHY,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714912947913,RPKUNZNN8Cg,5,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913015440,5BXSPmKkUmQ,6,Dislike button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714913022868,TTHJYLaaxu4,6,Like button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714913031959,R1rkzwLNRWo,6,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913033371,R1rkzwLNRWo,6,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714913038167,R1rkzwLNRWo,6,'...' button: Dislike reasons,"[""Not interested in topics""]",ji
de.tum.rs.dao.Interaction,ji,Video,1714913038168,R1rkzwLNRWo,6,'...' button,Submit,ji
de.tum.rs.dao.Interaction,ji,Video,1714913044216,R1rkzwLNRWo,6,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913044216,R1rkzwLNRWo,6,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913083414,5wuv4hCKr4M,6,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913083414,5wuv4hCKr4M,6,Tour,Finish,ji
de.tum.rs.dao.Interaction,ji,Video,1714913194353,lQsO_9B1Vhc,8,Dislike button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714913194353,lQsO_9B1Vhc,8,Dislike button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714913197225,3_BRBZntBXM,8,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714913197225,3_BRBZntBXM,8,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714913201655,3_BRBZntBXM,8,'...' button: Dislike reasons,"[""Dislike the creator""]",ji
de.tum.rs.dao.Interaction,ji,Video,1714913201655,3_BRBZntBXM,8,'...' button: Dislike reasons,"[""Dislike the creator""]",ji
de.tum.rs.dao.Interaction,ji,Video,1714913201657,3_BRBZntBXM,8,'...' button,Submit,ji
de.tum.rs.dao.Interaction,ji,Video,1714913203484,3_BRBZntBXM,8,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714913207110,3_BRBZntBXM,8,'...' button: Dislike reasons,"[""Dislike the creator""]",ji
de.tum.rs.dao.Interaction,ji,Video,1714913207110,3_BRBZntBXM,8,'...' button: Five-star rating,1,ji
de.tum.rs.dao.Interaction,ji,Video,1714913207110,3_BRBZntBXM,8,'...' button,Submit,ji
de.tum.rs.dao.Interaction,ji,Video,1714913400111,jnxrBLrHMs0,9,Dislike button,,ji
de.tum.rs.dao.Interaction,ji,Video,1714913402366,jnxrBLrHMs0,9,'...' button,Open,ji
de.tum.rs.dao.Interaction,ji,Video,1714913405604,jnxrBLrHMs0,9,'...' button,Submit,ji
de.tum.rs.dao.Interaction,ji,Video,1714913405604,jnxrBLrHMs0,9,'...' button: Five-star rating,1,ji
de.tum.rs.dao.Interaction,ji,Video,1714913405604,jnxrBLrHMs0,9,'...' button: Dislike reasons,"[""Dislike the creator""]",ji
de.tum.rs.dao.Interaction,leif,Video,1714237131093,nSDrrKtqISo,1,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237159933,jth9CyI1etQ,1,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237161740,jth9CyI1etQ,1,'...' button,Open,leif
de.tum.rs.dao.Interaction,leif,Video,1714237165092,jth9CyI1etQ,1,'...' button,Cancel,leif
de.tum.rs.dao.Interaction,leif,Video,1714237173263,OpnD7ZCj8g0,1,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237198411,Qf5JE-81LSc,1,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237216883,cRklAvyo0a0,1,Video: Info button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237234657,q4sWXFxzYd0,1,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237240153,jyqtcQ8jbVE,2,Like button,,leif
de.tum.rs.dao.Interaction,leif,Profile,1714237274430,,2,Topic Preferences: Sliders,Event Planning,leif
de.tum.rs.dao.Interaction,leif,Profile,1714237277511,,2,Topic Preferences: Sliders,Sports,leif
de.tum.rs.dao.Interaction,leif,Profile,1714237280373,,2,Topic Preferences: Sliders,Funny Memes,leif
de.tum.rs.dao.Interaction,leif,Video,1714237318225,xcYXGdanPS4,2,Dislike button,,leif
de.tum.rs.dao.Interaction,leif,Video,1714237353489,jZr5VdmlxB8,2,Like button,,leif
